date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:56:13	14506/14506	---M-Z	200	added ('OK')	text/html	etag:%2237c14b1-38aa-600397e8d0681-gzip%22	https://pedajuda.com.br/calc-antiinflamatorios.html?aine=dicl	C:/Meus%20Sites/PedAjuda_Me/pedajuda.com.br/calc-antiinflamatorios0bdf.html	(from https://pedajuda.com.br/lista-antiinflamatorios.html)
16:56:14	14506/14506	---M-Z	200	added ('OK')	text/html	etag:%2237c14b1-38aa-600397e8d0681-gzip%22	https://pedajuda.com.br/calc-antiinflamatorios.html?aine=ibup	C:/Meus%20Sites/PedAjuda_Me/pedajuda.com.br/calc-antiinflamatorios5803.html	(from https://pedajuda.com.br/lista-antiinflamatorios.html)
16:56:14	14506/14506	---M-Z	200	added ('OK')	text/html	etag:%2237c14b1-38aa-600397e8d0681-gzip%22	https://pedajuda.com.br/calc-antiinflamatorios.html?aine=nap	C:/Meus%20Sites/PedAjuda_Me/pedajuda.com.br/calc-antiinflamatorioscd92.html	(from https://pedajuda.com.br/lista-antiinflamatorios.html)
16:56:14	14506/14506	---M-Z	200	added ('OK')	text/html	etag:%2237c14b1-38aa-600397e8d0681-gzip%22	https://pedajuda.com.br/calc-antiinflamatorios.html?aine=nim	C:/Meus%20Sites/PedAjuda_Me/pedajuda.com.br/calc-antiinflamatorios6fae.html	(from https://pedajuda.com.br/lista-antiinflamatorios.html)
16:56:14	14484/14484	---M-Z	200	added ('OK')	text/html	etag:%2237c148e-3894-600397e7c7065-gzip%22	https://pedajuda.com.br/calc-antifungicos.html?af=anf	C:/Meus%20Sites/PedAjuda_Me/pedajuda.com.br/calc-antifungicos3ce9.html	(from https://pedajuda.com.br/lista-antifungicos.html)
16:56:14	14484/14484	---M-Z	200	added ('OK')	text/html	etag:%2237c148e-3894-600397e7c7065-gzip%22	https://pedajuda.com.br/calc-antifungicos.html?af=ceto	C:/Meus%20Sites/PedAjuda_Me/pedajuda.com.br/calc-antifungicosec18.html	(from https://pedajuda.com.br/lista-antifungicos.html)
16:56:15	14484/14484	---M-Z	200	added ('OK')	text/html	etag:%2237c148e-3894-600397e7c7065-gzip%22	https://pedajuda.com.br/calc-antifungicos.html?af=fluc	C:/Meus%20Sites/PedAjuda_Me/pedajuda.com.br/calc-antifungicosfd69.html	(from https://pedajuda.com.br/lista-antifungicos.html)
16:56:15	14484/14484	---M-Z	200	added ('OK')	text/html	etag:%2237c148e-3894-600397e7c7065-gzip%22	https://pedajuda.com.br/calc-antifungicos.html?af=gri	C:/Meus%20Sites/PedAjuda_Me/pedajuda.com.br/calc-antifungicos4355.html	(from https://pedajuda.com.br/lista-antifungicos.html)
16:56:15	14484/14484	---M-Z	200	added ('OK')	text/html	etag:%2237c148e-3894-600397e7c7065-gzip%22	https://pedajuda.com.br/calc-antifungicos.html?af=nist	C:/Meus%20Sites/PedAjuda_Me/pedajuda.com.br/calc-antifungicose743.html	(from https://pedajuda.com.br/lista-antifungicos.html)
16:56:15	14484/14484	---M-Z	200	added ('OK')	text/html	etag:%2237c148e-3894-600397e7c7065-gzip%22	https://pedajuda.com.br/calc-antifungicos.html?af=terb	C:/Meus%20Sites/PedAjuda_Me/pedajuda.com.br/calc-antifungicos3cb4.html	(from https://pedajuda.com.br/lista-antifungicos.html)
16:56:16	14564/14564	---M-Z	200	added ('OK')	text/html	etag:%2237c14b4-38e4-600397e8d1df1-gzip%22	https://pedajuda.com.br/calc-antihistaminicos.html?ah=ceti	C:/Meus%20Sites/PedAjuda_Me/pedajuda.com.br/calc-antihistaminicose394.html	(from https://pedajuda.com.br/lista-antihistaminicos.html)
16:56:16	14564/14564	---M-Z	200	added ('OK')	text/html	etag:%2237c14b4-38e4-600397e8d1df1-gzip%22	https://pedajuda.com.br/calc-antihistaminicos.html?ah=dexclo	C:/Meus%20Sites/PedAjuda_Me/pedajuda.com.br/calc-antihistaminicos9722.html	(from https://pedajuda.com.br/lista-antihistaminicos.html)
16:56:16	14564/14564	---M-Z	200	added ('OK')	text/html	etag:%2237c14b4-38e4-600397e8d1df1-gzip%22	https://pedajuda.com.br/calc-antihistaminicos.html?ah=deslo	C:/Meus%20Sites/PedAjuda_Me/pedajuda.com.br/calc-antihistaminicos8258.html	(from https://pedajuda.com.br/lista-antihistaminicos.html)
16:56:16	14564/14564	---M-Z	200	added ('OK')	text/html	etag:%2237c14b4-38e4-600397e8d1df1-gzip%22	https://pedajuda.com.br/calc-antihistaminicos.html?ah=fexo	C:/Meus%20Sites/PedAjuda_Me/pedajuda.com.br/calc-antihistaminicosb096.html	(from https://pedajuda.com.br/lista-antihistaminicos.html)
16:56:16	14564/14564	---M-Z	200	added ('OK')	text/html	etag:%2237c14b4-38e4-600397e8d1df1-gzip%22	https://pedajuda.com.br/calc-antihistaminicos.html?ah=hidro	C:/Meus%20Sites/PedAjuda_Me/pedajuda.com.br/calc-antihistaminicos8a13.html	(from https://pedajuda.com.br/lista-antihistaminicos.html)
16:56:17	14564/14564	---M-Z	200	added ('OK')	text/html	etag:%2237c14b4-38e4-600397e8d1df1-gzip%22	https://pedajuda.com.br/calc-antihistaminicos.html?ah=lora	C:/Meus%20Sites/PedAjuda_Me/pedajuda.com.br/calc-antihistaminicos73c0.html	(from https://pedajuda.com.br/lista-antihistaminicos.html)
16:56:17	14564/14564	---M-Z	200	added ('OK')	text/html	etag:%2237c14b4-38e4-600397e8d1df1-gzip%22	https://pedajuda.com.br/calc-antihistaminicos.html?ah=prome	C:/Meus%20Sites/PedAjuda_Me/pedajuda.com.br/calc-antihistaminicos7e88.html	(from https://pedajuda.com.br/lista-antihistaminicos.html)
16:56:17	14497/14497	---M-Z	200	added ('OK')	text/html	etag:%2237c14b5-38a1-600397e8d29a9-gzip%22	https://pedajuda.com.br/calc-antiparasitarios.html?ap=alben	C:/Meus%20Sites/PedAjuda_Me/pedajuda.com.br/calc-antiparasitarios5b85.html	(from https://pedajuda.com.br/lista-antiparasitarios.html)
16:56:17	14497/14497	---M-Z	200	added ('OK')	text/html	etag:%2237c14b5-38a1-600397e8d29a9-gzip%22	https://pedajuda.com.br/calc-antiparasitarios.html?ap=iver	C:/Meus%20Sites/PedAjuda_Me/pedajuda.com.br/calc-antiparasitarios611d.html	(from https://pedajuda.com.br/lista-antiparasitarios.html)
16:56:18	14497/14497	---M-Z	200	added ('OK')	text/html	etag:%2237c14b5-38a1-600397e8d29a9-gzip%22	https://pedajuda.com.br/calc-antiparasitarios.html?ap=meben	C:/Meus%20Sites/PedAjuda_Me/pedajuda.com.br/calc-antiparasitariosecb2.html	(from https://pedajuda.com.br/lista-antiparasitarios.html)
16:56:18	14497/14497	---M-Z	200	added ('OK')	text/html	etag:%2237c14b5-38a1-600397e8d29a9-gzip%22	https://pedajuda.com.br/calc-antiparasitarios.html?ap=metro	C:/Meus%20Sites/PedAjuda_Me/pedajuda.com.br/calc-antiparasitarios26bd.html	(from https://pedajuda.com.br/lista-antiparasitarios.html)
16:56:18	14497/14497	---M-Z	200	added ('OK')	text/html	etag:%2237c14b5-38a1-600397e8d29a9-gzip%22	https://pedajuda.com.br/calc-antiparasitarios.html?ap=anita	C:/Meus%20Sites/PedAjuda_Me/pedajuda.com.br/calc-antiparasitariose931.html	(from https://pedajuda.com.br/lista-antiparasitarios.html)
16:56:18	14497/14497	---M-Z	200	added ('OK')	text/html	etag:%2237c14b5-38a1-600397e8d29a9-gzip%22	https://pedajuda.com.br/calc-antiparasitarios.html?ap=pirv	C:/Meus%20Sites/PedAjuda_Me/pedajuda.com.br/calc-antiparasitarios1e08.html	(from https://pedajuda.com.br/lista-antiparasitarios.html)
16:56:19	14497/14497	---M-Z	200	added ('OK')	text/html	etag:%2237c14b5-38a1-600397e8d29a9-gzip%22	https://pedajuda.com.br/calc-antiparasitarios.html?ap=secni	C:/Meus%20Sites/PedAjuda_Me/pedajuda.com.br/calc-antiparasitarioseb7b.html	(from https://pedajuda.com.br/lista-antiparasitarios.html)
16:56:19	15418/15418	---M-Z	200	added ('OK')	text/html	etag:%2237c14a6-3c3a-600397e80d94e-gzip%22	https://pedajuda.com.br/calc-broncodilatadores.html?bd=ace	C:/Meus%20Sites/PedAjuda_Me/pedajuda.com.br/calc-broncodilatadores2867.html	(from https://pedajuda.com.br/lista-broncodilatadores.html)
16:56:19	15418/15418	---M-Z	200	added ('OK')	text/html	etag:%2237c14a6-3c3a-600397e80d94e-gzip%22	https://pedajuda.com.br/calc-broncodilatadores.html?bd=feno	C:/Meus%20Sites/PedAjuda_Me/pedajuda.com.br/calc-broncodilatadores54fd.html	(from https://pedajuda.com.br/lista-broncodilatadores.html)
16:56:19	15418/15418	---M-Z	200	added ('OK')	text/html	etag:%2237c14a6-3c3a-600397e80d94e-gzip%22	https://pedajuda.com.br/calc-broncodilatadores.html?bd=ipra	C:/Meus%20Sites/PedAjuda_Me/pedajuda.com.br/calc-broncodilatadorescdfd.html	(from https://pedajuda.com.br/lista-broncodilatadores.html)
16:56:19	15418/15418	---M-Z	200	added ('OK')	text/html	etag:%2237c14a6-3c3a-600397e80d94e-gzip%22	https://pedajuda.com.br/calc-broncodilatadores.html?bd=monte	C:/Meus%20Sites/PedAjuda_Me/pedajuda.com.br/calc-broncodilatadores4e89.html	(from https://pedajuda.com.br/lista-broncodilatadores.html)
16:56:20	15418/15418	---M-Z	200	added ('OK')	text/html	etag:%2237c14a6-3c3a-600397e80d94e-gzip%22	https://pedajuda.com.br/calc-broncodilatadores.html?bd=salb	C:/Meus%20Sites/PedAjuda_Me/pedajuda.com.br/calc-broncodilatadores495f.html	(from https://pedajuda.com.br/lista-broncodilatadores.html)
16:56:20	15418/15418	---M-Z	200	added ('OK')	text/html	etag:%2237c14a6-3c3a-600397e80d94e-gzip%22	https://pedajuda.com.br/calc-broncodilatadores.html?bd=mag	C:/Meus%20Sites/PedAjuda_Me/pedajuda.com.br/calc-broncodilatadores1116.html	(from https://pedajuda.com.br/lista-broncodilatadores.html)
16:56:20	15418/15418	---M-Z	200	added ('OK')	text/html	etag:%2237c14a6-3c3a-600397e80d94e-gzip%22	https://pedajuda.com.br/calc-broncodilatadores.html?bd=terb	C:/Meus%20Sites/PedAjuda_Me/pedajuda.com.br/calc-broncodilatadorese17e.html	(from https://pedajuda.com.br/lista-broncodilatadores.html)
16:56:20	13273/13273	---M-Z	200	added ('OK')	text/html	etag:%2237c14a7-33d9-600397e810c16-gzip%22	https://pedajuda.com.br/calc-corticosteroides.html?ct=beta	C:/Meus%20Sites/PedAjuda_Me/pedajuda.com.br/calc-corticosteroidesb6c3.html	(from https://pedajuda.com.br/lista-corticosteroides.html)
16:56:20	13273/13273	---M-Z	200	added ('OK')	text/html	etag:%2237c14a7-33d9-600397e810c16-gzip%22	https://pedajuda.com.br/calc-corticosteroides.html?ct=dexa	C:/Meus%20Sites/PedAjuda_Me/pedajuda.com.br/calc-corticosteroides55fe.html	(from https://pedajuda.com.br/lista-corticosteroides.html)
16:56:21	13273/13273	---M-Z	200	added ('OK')	text/html	etag:%2237c14a7-33d9-600397e810c16-gzip%22	https://pedajuda.com.br/calc-corticosteroides.html?ct=hidro	C:/Meus%20Sites/PedAjuda_Me/pedajuda.com.br/calc-corticosteroidesfdc4.html	(from https://pedajuda.com.br/lista-corticosteroides.html)
16:56:21	13273/13273	---M-Z	200	added ('OK')	text/html	etag:%2237c14a7-33d9-600397e810c16-gzip%22	https://pedajuda.com.br/calc-corticosteroides.html?ct=metil	C:/Meus%20Sites/PedAjuda_Me/pedajuda.com.br/calc-corticosteroides9bc9.html	(from https://pedajuda.com.br/lista-corticosteroides.html)
16:56:21	13273/13273	---M-Z	200	added ('OK')	text/html	etag:%2237c14a7-33d9-600397e810c16-gzip%22	https://pedajuda.com.br/calc-corticosteroides.html?ct=pred	C:/Meus%20Sites/PedAjuda_Me/pedajuda.com.br/calc-corticosteroidesde89.html	(from https://pedajuda.com.br/lista-corticosteroides.html)
16:56:21	14454/14454	---M-Z	200	added ('OK')	text/html	etag:%2237c14aa-3876-600397e85655f-gzip%22	https://pedajuda.com.br/calc-laxativos.html?lx=hidro	C:/Meus%20Sites/PedAjuda_Me/pedajuda.com.br/calc-laxativosc5a9.html	(from https://pedajuda.com.br/lista-laxativos.html)
16:56:22	14454/14454	---M-Z	200	added ('OK')	text/html	etag:%2237c14aa-3876-600397e85655f-gzip%22	https://pedajuda.com.br/calc-laxativos.html?lx=lact	C:/Meus%20Sites/PedAjuda_Me/pedajuda.com.br/calc-laxativos233d.html	(from https://pedajuda.com.br/lista-laxativos.html)
16:56:22	14454/14454	---M-Z	200	added ('OK')	text/html	etag:%2237c14aa-3876-600397e85655f-gzip%22	https://pedajuda.com.br/calc-laxativos.html?lx=oleo	C:/Meus%20Sites/PedAjuda_Me/pedajuda.com.br/calc-laxativosb0ac.html	(from https://pedajuda.com.br/lista-laxativos.html)
16:56:22	14455/14455	---M-Z	200	added ('OK')	text/html	etag:%2237c14ab-3877-600397e85a3df-gzip%22	https://pedajuda.com.br/calc-sintomaticos.html?st=acetil	C:/Meus%20Sites/PedAjuda_Me/pedajuda.com.br/calc-sintomaticos94d4.html	(from https://pedajuda.com.br/lista-sintomaticos.html)
16:56:22	14455/14455	---M-Z	200	added ('OK')	text/html	etag:%2237c14ab-3877-600397e85a3df-gzip%22	https://pedajuda.com.br/calc-sintomaticos.html?st=ambro	C:/Meus%20Sites/PedAjuda_Me/pedajuda.com.br/calc-sintomaticos8a51.html	(from https://pedajuda.com.br/lista-sintomaticos.html)
16:56:23	14455/14455	---M-Z	200	added ('OK')	text/html	etag:%2237c14ab-3877-600397e85a3df-gzip%22	https://pedajuda.com.br/calc-sintomaticos.html?st=bromo	C:/Meus%20Sites/PedAjuda_Me/pedajuda.com.br/calc-sintomaticos8de6.html	(from https://pedajuda.com.br/lista-sintomaticos.html)
16:56:23	14455/14455	---M-Z	200	added ('OK')	text/html	etag:%2237c14ab-3877-600397e85a3df-gzip%22	https://pedajuda.com.br/calc-sintomaticos.html?st=dipi	C:/Meus%20Sites/PedAjuda_Me/pedajuda.com.br/calc-sintomaticosfba8.html	(from https://pedajuda.com.br/lista-sintomaticos.html)
16:56:23	14455/14455	---M-Z	200	added ('OK')	text/html	etag:%2237c14ab-3877-600397e85a3df-gzip%22	https://pedajuda.com.br/calc-sintomaticos.html?st=busc	C:/Meus%20Sites/PedAjuda_Me/pedajuda.com.br/calc-sintomaticoscab1.html	(from https://pedajuda.com.br/lista-sintomaticos.html)
16:56:23	14455/14455	---M-Z	200	added ('OK')	text/html	etag:%2237c14ab-3877-600397e85a3df-gzip%22	https://pedajuda.com.br/calc-sintomaticos.html?st=hidro	C:/Meus%20Sites/PedAjuda_Me/pedajuda.com.br/calc-sintomaticos230f.html	(from https://pedajuda.com.br/lista-sintomaticos.html)
16:56:23	14455/14455	---M-Z	200	added ('OK')	text/html	etag:%2237c14ab-3877-600397e85a3df-gzip%22	https://pedajuda.com.br/calc-sintomaticos.html?st=levo	C:/Meus%20Sites/PedAjuda_Me/pedajuda.com.br/calc-sintomaticos1a96.html	(from https://pedajuda.com.br/lista-sintomaticos.html)
16:56:24	14455/14455	---M-Z	200	added ('OK')	text/html	etag:%2237c14ab-3877-600397e85a3df-gzip%22	https://pedajuda.com.br/calc-sintomaticos.html?st=meto	C:/Meus%20Sites/PedAjuda_Me/pedajuda.com.br/calc-sintomaticosdf3c.html	(from https://pedajuda.com.br/lista-sintomaticos.html)
16:56:24	14455/14455	---M-Z	200	added ('OK')	text/html	etag:%2237c14ab-3877-600397e85a3df-gzip%22	https://pedajuda.com.br/calc-sintomaticos.html?st=onda	C:/Meus%20Sites/PedAjuda_Me/pedajuda.com.br/calc-sintomaticosb2ad.html	(from https://pedajuda.com.br/lista-sintomaticos.html)
16:56:24	14455/14455	---M-Z	200	added ('OK')	text/html	etag:%2237c14ab-3877-600397e85a3df-gzip%22	https://pedajuda.com.br/calc-sintomaticos.html?st=para	C:/Meus%20Sites/PedAjuda_Me/pedajuda.com.br/calc-sintomaticos0f37.html	(from https://pedajuda.com.br/lista-sintomaticos.html)
16:56:24	14455/14455	---M-Z	200	added ('OK')	text/html	etag:%2237c14ab-3877-600397e85a3df-gzip%22	https://pedajuda.com.br/calc-sintomaticos.html?st=ranit	C:/Meus%20Sites/PedAjuda_Me/pedajuda.com.br/calc-sintomaticos7cf8.html	(from https://pedajuda.com.br/lista-sintomaticos.html)
16:56:25	14455/14455	---M-Z	200	added ('OK')	text/html	etag:%2237c14ab-3877-600397e85a3df-gzip%22	https://pedajuda.com.br/calc-sintomaticos.html?st=simet	C:/Meus%20Sites/PedAjuda_Me/pedajuda.com.br/calc-sintomaticos14fb.html	(from https://pedajuda.com.br/lista-sintomaticos.html)
16:56:25	133525/133525	---M--	200	added ('OK')	image/jpeg	etag:%2237c15e7-20995-600398b98a752%22	https://pedajuda.com.br/assets/imagens/formulas/nan1-pro.jpg	C:/Meus%20Sites/PedAjuda_Me/pedajuda.com.br/assets/imagens/formulas/nan1-pro.jpg	(from https://pedajuda.com.br/puericultura-alimentacao.html)
16:56:26	9213/9213	---M-Z	200	added ('OK')	application/javascript	etag:%2237c155f-23fd-6003987e20ae2-gzip%22	https://pedajuda.com.br/assets/js/pueri-formulas.js	C:/Meus%20Sites/PedAjuda_Me/pedajuda.com.br/assets/js/pueri-formulas.js	(from https://pedajuda.com.br/puericultura-alimentacao.html)
16:56:27	21988/21988	---M--	200	added ('OK')	application/pdf	etag:%2237c1543-55e4-60039869b6d44%22	https://pedajuda.com.br/assets/materiais/P2-M-P.pdf	C:/Meus%20Sites/PedAjuda_Me/pedajuda.com.br/assets/materiais/P2-M-P.pdf	(from https://pedajuda.com.br/puericultura-curvas.html)
16:56:28	22462/22462	---M--	200	added ('OK')	application/pdf	etag:%2237c1544-57be-60039869e1cc5%22	https://pedajuda.com.br/assets/materiais/P2-M-Z.pdf	C:/Meus%20Sites/PedAjuda_Me/pedajuda.com.br/assets/materiais/P2-M-Z.pdf	(from https://pedajuda.com.br/puericultura-curvas.html)
16:56:28	961868/961868	---M--	200	added ('OK')	application/pdf	etag:%2237c1540-ead4c-60039869d076d%22	https://pedajuda.com.br/assets/materiais/P1-M-Z.pdf	C:/Meus%20Sites/PedAjuda_Me/pedajuda.com.br/assets/materiais/P1-M-Z.pdf	(from https://pedajuda.com.br/puericultura-curvas.html)
16:56:28	962419/962419	---M--	200	added ('OK')	application/pdf	etag:%2237c153f-eaf73-60039869ecc8d%22	https://pedajuda.com.br/assets/materiais/P1-M-P.pdf	C:/Meus%20Sites/PedAjuda_Me/pedajuda.com.br/assets/materiais/P1-M-P.pdf	(from https://pedajuda.com.br/puericultura-curvas.html)
16:56:29	22650/22650	---M--	200	added ('OK')	application/pdf	etag:%2237c1532-587a-60039861adb13%22	https://pedajuda.com.br/assets/materiais/A2-M-P.pdf	C:/Meus%20Sites/PedAjuda_Me/pedajuda.com.br/assets/materiais/A2-M-P.pdf	(from https://pedajuda.com.br/puericultura-curvas.html)
16:56:29	23267/23267	---M--	200	added ('OK')	application/pdf	etag:%2237c1535-5ae3-60039861c947b%22	https://pedajuda.com.br/assets/materiais/A2-M-Z.pdf	C:/Meus%20Sites/PedAjuda_Me/pedajuda.com.br/assets/materiais/A2-M-Z.pdf	(from https://pedajuda.com.br/puericultura-curvas.html)
16:56:29	22687/22687	---M--	200	added ('OK')	application/pdf	etag:%2237c1539-589f-60039863aee0b%22	https://pedajuda.com.br/assets/materiais/I-M-P.pdf	C:/Meus%20Sites/PedAjuda_Me/pedajuda.com.br/assets/materiais/I-M-P.pdf	(from https://pedajuda.com.br/puericultura-curvas.html)
16:56:29	23119/23119	---M--	200	added ('OK')	application/pdf	etag:%2237c153a-5a4f-60039863f0cbc%22	https://pedajuda.com.br/assets/materiais/I-M-Z.pdf	C:/Meus%20Sites/PedAjuda_Me/pedajuda.com.br/assets/materiais/I-M-Z.pdf	(from https://pedajuda.com.br/puericultura-curvas.html)
16:56:30	48169/48169	---M--	200	added ('OK')	application/pdf	etag:%2237c1546-bc29-6003986a43747%22	https://pedajuda.com.br/assets/materiais/PC-M-P.pdf	C:/Meus%20Sites/PedAjuda_Me/pedajuda.com.br/assets/materiais/PC-M-P.pdf	(from https://pedajuda.com.br/puericultura-curvas.html)
16:56:30	57327/57327	---M--	200	added ('OK')	application/pdf	etag:%2237c1547-dfef-6003986a82330%22	https://pedajuda.com.br/assets/materiais/PC-M-Z.pdf	C:/Meus%20Sites/PedAjuda_Me/pedajuda.com.br/assets/materiais/PC-M-Z.pdf	(from https://pedajuda.com.br/puericultura-curvas.html)
16:56:31	982941/982941	---M--	200	added ('OK')	application/pdf	etag:%2237c14eb-eff9d-60039867d5235%22	https://pedajuda.com.br/assets/materiais/A1-M-P.pdf	C:/Meus%20Sites/PedAjuda_Me/pedajuda.com.br/assets/materiais/A1-M-P.pdf	(from https://pedajuda.com.br/puericultura-curvas.html)
16:56:31	981760/981760	---M--	200	added ('OK')	application/pdf	etag:%2237c1531-efb00-6003986ad2859%22	https://pedajuda.com.br/assets/materiais/A1-M-Z.pdf	C:/Meus%20Sites/PedAjuda_Me/pedajuda.com.br/assets/materiais/A1-M-Z.pdf	(from https://pedajuda.com.br/puericultura-curvas.html)
16:56:31	22070/22070	---M--	200	added ('OK')	application/pdf	etag:%2237c1541-5636-600398689dd28%22	https://pedajuda.com.br/assets/materiais/P2-F-P.pdf	C:/Meus%20Sites/PedAjuda_Me/pedajuda.com.br/assets/materiais/P2-F-P.pdf	(from https://pedajuda.com.br/puericultura-curvas.html)
16:56:31	22613/22613	---M--	200	added ('OK')	application/pdf	etag:%2237c1542-5855-600398693a12a%22	https://pedajuda.com.br/assets/materiais/P2-F-Z.pdf	C:/Meus%20Sites/PedAjuda_Me/pedajuda.com.br/assets/materiais/P2-F-Z.pdf	(from https://pedajuda.com.br/puericultura-curvas.html)
16:56:31	961777/961777	---M--	200	added ('OK')	application/pdf	etag:%2237c153b-eacf1-6003986a0ef6e%22	https://pedajuda.com.br/assets/materiais/P1-F-P.pdf	C:/Meus%20Sites/PedAjuda_Me/pedajuda.com.br/assets/materiais/P1-F-P.pdf	(from https://pedajuda.com.br/puericultura-curvas.html)
16:56:32	962335/962335	---M--	200	added ('OK')	application/pdf	etag:%2237c153c-eaf1f-60039866bbe30%22	https://pedajuda.com.br/assets/materiais/P1-F-Z.pdf	C:/Meus%20Sites/PedAjuda_Me/pedajuda.com.br/assets/materiais/P1-F-Z.pdf	(from https://pedajuda.com.br/puericultura-curvas.html)
16:56:32	22621/22621	---M--	200	added ('OK')	application/pdf	etag:%2237c152e-585d-600398607b89e%22	https://pedajuda.com.br/assets/materiais/A2-F-P.pdf	C:/Meus%20Sites/PedAjuda_Me/pedajuda.com.br/assets/materiais/A2-F-P.pdf	(from https://pedajuda.com.br/puericultura-curvas.html)
16:56:32	22981/22981	---M--	200	added ('OK')	application/pdf	etag:%2237c1530-59c5-6003986081a46%22	https://pedajuda.com.br/assets/materiais/A2-F-Z.pdf	C:/Meus%20Sites/PedAjuda_Me/pedajuda.com.br/assets/materiais/A2-F-Z.pdf	(from https://pedajuda.com.br/puericultura-curvas.html)
16:56:32	22580/22580	---M--	200	added ('OK')	application/pdf	etag:%2237c1536-5834-6003986293ac7%22	https://pedajuda.com.br/assets/materiais/I-F-P.pdf	C:/Meus%20Sites/PedAjuda_Me/pedajuda.com.br/assets/materiais/I-F-P.pdf	(from https://pedajuda.com.br/puericultura-curvas.html)
16:56:33	23224/23224	---M--	200	added ('OK')	application/pdf	etag:%2237c1538-5ab8-6003986358352%22	https://pedajuda.com.br/assets/materiais/I-F-Z.pdf	C:/Meus%20Sites/PedAjuda_Me/pedajuda.com.br/assets/materiais/I-F-Z.pdf	(from https://pedajuda.com.br/puericultura-curvas.html)
16:56:33	48397/48397	---M--	200	added ('OK')	application/pdf	etag:%2237c1545-bd0d-6003986a233a6%22	https://pedajuda.com.br/assets/materiais/PC-F-P.pdf	C:/Meus%20Sites/PedAjuda_Me/pedajuda.com.br/assets/materiais/PC-F-P.pdf	(from https://pedajuda.com.br/puericultura-curvas.html)
16:56:33	981980/981980	---M--	200	added ('OK')	application/pdf	etag:%2237c14ec-efbdc-600398632f311%22	https://pedajuda.com.br/assets/materiais/A1-F-P.pdf	C:/Meus%20Sites/PedAjuda_Me/pedajuda.com.br/assets/materiais/A1-F-P.pdf	(from https://pedajuda.com.br/puericultura-curvas.html)
16:56:33	58222/58222	---M--	200	added ('OK')	application/pdf	etag:%2237c1548-e36e-6003986b1db7a%22	https://pedajuda.com.br/assets/materiais/PC-F-Z.pdf	C:/Meus%20Sites/PedAjuda_Me/pedajuda.com.br/assets/materiais/PC-F-Z.pdf	(from https://pedajuda.com.br/puericultura-curvas.html)
16:56:33	159638/159638	---M-Z	200	added ('OK')	application/javascript	etag:%2237c1558-26f96-6003987dfb539-gzip%22	https://pedajuda.com.br/assets/js/chart.js	C:/Meus%20Sites/PedAjuda_Me/pedajuda.com.br/assets/js/chart.js	(from https://pedajuda.com.br/puericultura-curvas.html)
16:56:34	980480/980480	---M--	200	added ('OK')	application/pdf	etag:%2237c14ed-ef600-6003986236695%22	https://pedajuda.com.br/assets/materiais/A1-F-Z.pdf	C:/Meus%20Sites/PedAjuda_Me/pedajuda.com.br/assets/materiais/A1-F-Z.pdf	(from https://pedajuda.com.br/puericultura-curvas.html)
16:56:34	23128/23128	---M-Z	200	added ('OK')	application/javascript	etag:%2237c155b-5a58-6003987de26c9-gzip%22	https://pedajuda.com.br/assets/js/mask.js	C:/Meus%20Sites/PedAjuda_Me/pedajuda.com.br/assets/js/mask.js	(from https://pedajuda.com.br/puericultura-suplementacao.html)
16:56:34	12963/12963	---M-Z	200	added ('OK')	application/javascript	etag:%2237c1560-32a3-6003987e3186a-gzip%22	https://pedajuda.com.br/assets/js/pueri-suplementacao.js	C:/Meus%20Sites/PedAjuda_Me/pedajuda.com.br/assets/js/pueri-suplementacao.js	(from https://pedajuda.com.br/puericultura-suplementacao.html)
16:56:35	30514/30514	---M-Z	200	added ('OK')	application/javascript	etag:%2237c154b-7732-6003987cc4c74-gzip%22	https://pedajuda.com.br/assets/js/calc-antibioticos.js	C:/Meus%20Sites/PedAjuda_Me/pedajuda.com.br/assets/js/calc-antibioticos.js	(from https://pedajuda.com.br/calc-antibioticos.html?atb=amica)
16:56:35	10495/10495	---M-Z	200	added ('OK')	application/javascript	etag:%2237c154c-28ff-6003987cc4c74-gzip%22	https://pedajuda.com.br/assets/js/calc-anticonvulsionantes.js	C:/Meus%20Sites/PedAjuda_Me/pedajuda.com.br/assets/js/calc-anticonvulsionantes.js	(from https://pedajuda.com.br/calc-anticonvulsionantes.html?ac=carba)
16:56:36	11004/11004	---M-Z	200	added ('OK')	application/javascript	etag:%2237c1552-2afc-6003987d3e9ae-gzip%22	https://pedajuda.com.br/assets/js/calc-antiinflamatorios.js	C:/Meus%20Sites/PedAjuda_Me/pedajuda.com.br/assets/js/calc-antiinflamatorios.js	(from https://pedajuda.com.br/calc-antiinflamatorios.html?aine=aas)
16:56:36	16657/16657	---M-Z	200	added ('OK')	application/javascript	etag:%2237c154e-4111-6003987cda81c-gzip%22	https://pedajuda.com.br/assets/js/calc-antifungicos.js	C:/Meus%20Sites/PedAjuda_Me/pedajuda.com.br/assets/js/calc-antifungicos.js	(from https://pedajuda.com.br/calc-antifungicos.html?af=anf)
